PLOT_ID,SUBPLOT_ID,x,y,Fuelbed_nu,Fuelbed_Na,Depth_shru,Depth_nonW,Depth_wood,Depth_LLM,Depth_surf,Depth_lowF,Tree_overs,Tree_midst,Tree_under,Tree_bole_,Tree_above,Snag_cla_2,Snag_cla_3,Snag_cla_4,LadderFuel,Shrub_prim,Shrub_seco,Shrub_need,Nonwoody_p,Nonwoody_s,Woody_soun,Woody_so_1,Woody_so_2,Woody_so_3,Woody_so_4,Woody_so_5,Woody_rott,Woody_ro_1,Woody_ro_2,LLM_litter,GroundFuel,GroundFu_1,GroundFu_2,FCCS,EVT,MODIS Enhanced,SRS Group,EVG_GP,EVG_PHYS,EVG_GP_N,SAF/SRM
264,0,437887.2461,3671769.957,358,Hardwood forest 60+ years,51.816,79.248,4.064000203,3.556000102,3.944318654,2.183894134,39.13593934,27.54542602,2.016167108,155.3382461,223.4456345,0,0,0,0.672510693,0.913711675,0,0,0.179336198,0,0.156919162,0.605259624,1.053600154,0,0.672510693,0.336255347,0,1.905446965,0.336255347,6.27676692,3.586723698,7.626271712,0.001627476,283,3474,1478,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
284,0,430674.0811,3671829.104,394,Bald-cypress - Water   tupelo forest 0-50 yrs,42.672,42.672,3.81,3.556000102,0.495386441,0.410223096,23.88825234,21.78022946,0.21267857,200.5400436,246.2504385,0,5.667890982,0,0.672510693,0.153561092,0,0,0.067251072,0,0.246587277,0.739761763,4.707575078,56.31156206,0,0,0,0,0,9.587761683,1.743147717,16.14025731,0,283,3474,1479,Baldcypress-Tupelo,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
351,3,455077.726,3673721.568,486,Hardwood forest 60+ years,70.104,15.24,5.080000102,4.572,4.488785638,1.00124261,21.54117209,15.48594633,1.272751146,65.73256934,103.2827083,27.58835462,0,0,0.672510693,1.854376637,0,0,0.134502143,0,0.762178786,6.859609521,10.96192498,0,0.672510693,0.336255347,1.232936271,1.905446965,0.336255347,8.070128545,3.586723698,7.626271712,0.000318322,283,3474,1479,Hardwood-Pine mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
358,0,433900.858,3674240.367,487,Hardwood forest 21-40   years,54.864,21.336,2.286,1.524000122,0.985211045,0.45720003,26.92522321,31.62933911,1.211194583,61.66757621,120.8979557,29.3679838,0,0,0.672510693,0.428443113,0,0,0,0,0.336255347,1.793361849,4.707575078,0,0,0,2.308953605,0,0,2.690042774,3.586723698,9.684153985,0.00922567,283,3474,1056,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
358,8,433599.989,3674180.494,488,Hardwood forest 21-40   years,30.48,24.384,6.858000305,1.016000051,1.477882754,1.3716,39.144135,31.80268771,3.130731858,110.382991,183.2118416,0,0,0,0.672510693,0.247317881,0,0,0,0,0.336255347,2.241702311,2.600374905,0,0,0,0.538008577,0,0,1.793361849,8.966809246,9.684153985,0.011358206,283,3474,1056,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
376,1,448090.171,3674520.617,510,Bald-cypress - Water   tupelo forest 0-50 yrs,67.056,0,17.0180002,6.604000102,1.935857952,1.701799959,5.257316927,24.24119828,4.576011587,256.0848672,286.2676493,0,0,0,0.672510693,0.302069409,0,0,0,0,0.291421323,1.636442687,1.053600154,15.15390763,0,0,18.60612918,0,0,17.80584213,73.52784254,16.14025731,0,283,3474,1044,Baldcypress-Tupelo,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
437,0,437919.042,3675862.902,583,Hardwood forest 60+ years,54.864,18.288,3.556000102,2.540000081,2.568035402,0.71119999,15.93975968,14.32672171,3.686106432,308.8790504,341.4180768,0,0,0,0.672510693,0.592064964,0,0,0,0,0.224170231,0.605259624,1.56919173,1.883030009,0.672510693,0.336255347,0,1.905446965,0.336255347,4.483404623,7.173447397,7.626271712,0.001002041,283,3474,1041,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
449,3,447705.685,3675990.323,611,Bald-cypress - Water   tupelo forest,64.008,48.768,3.556000102,1.270000041,3.144300493,0.71119999,8.491694788,31.14671406,2.401019198,152.1388347,192.7922272,0,0,0,0.672510693,0.74566894,0,0,0,0,0.291421323,0.896680925,1.053600154,18.85271868,0,1.120851156,3.990230339,0,0,3.424200281,14.34689479,3.228051328,0,283,3474,1043,Baldcypress-Tupelo,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
522,6,441137.242,3677055.963,708,Hardwood forest 60+ years,54.864,88.392,3.81,3.048000305,5.260528265,1.148606491,41.46804727,34.72929061,2.701983874,189.6227516,267.6841389,0,0,5.273270674,0.672510693,0.963788032,0,0,0.089668099,0,0.201753208,0.739761763,0.515591532,12.75528615,0.672510693,0.336255347,0,1.905446965,0.336255347,5.380085547,5.380085547,7.626271712,0.000757695,283,3474,1043,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
563,7,440852.369,3677972.496,771,Pine - Mixed hardwoods   forest 60+ years,27.432,15.24,5.334,3.556000102,1.328457389,0.264514188,13.61151489,17.29706022,2.149338572,307.5090116,339.625253,0,0,0,0.672510693,0.588282024,0,0,0.044834048,0,0.224170231,2.981464074,3.13838346,0,1.56919173,2.241702311,0,0,0,6.27676692,12.55353384,10.65257006,0.002098233,283,3474,1039,Longleaf  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
688,0,429858.4838,3681481.839,916,Pine forest 41-60 years,36.576,54.864,7.873999898,0.762000061,11.34159337,8.802956232,5.258138735,5.807236991,2.724532933,63.48295606,75.37302582,10.05932416,0,0,0.672510693,1.346318212,0,2.241702311,0.807012832,0,0.336255347,4.483404623,9.392732685,4.236817593,0.448340462,0,0,1.793361849,0,1.345021387,8.966809246,10.65257006,0.001042392,283,3474,1056,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
903,0,435503.2716,3686310.866,1183,Hardwood forest 60+ years,54.864,167.64,11.1760001,2.794000102,38.31921521,43.46916782,40.76112644,20.04250442,0.995234228,211.3400497,272.5794115,23.20200001,0,0,0.672510693,0.470569205,0,0,0.672510693,0,0.156919162,0.448340462,2.084783307,3.183217506,0.672510693,0.336255347,1.008766085,1.905446965,0.336255347,4.931745085,41.24732701,7.626271712,0.002821151,283,3474,1043,Hardwood-Pine mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
903,5,435642.6268,3686171.149,1184,Hardwood forest 60+ years,100.584,161.544,10.1600002,3.048000305,24.90432835,26.9815117,8.392474353,15.08559623,1.900396858,33.79007338,58.84495468,227.52458,0,0,0.672510693,2.511417433,0,0,0.560425578,0,0.134502143,1.188102292,1.56919173,8.159796414,0.672510693,0.336255347,0,1.905446965,0.336255347,5.380085547,35.86723698,7.626271712,0.000773387,283,3474,1043,Hardwood-Pine mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
938,0,435475.022,3687113.74,1234,Pine - Mixed hardwoods   forest 21-40 years,39.624,0,3.30200002,2.794000102,7.568414734,0.16510001,21.30649276,4.82164679,0.473079373,120.9178934,147.5191212,0,0,0,0.672510693,1.094506894,0,2.241702311,0,0,0.291421323,2.533123612,3.13838346,0,0,0,0,1.120851156,0,4.931745085,3.586723698,9.078894361,0.000957207,283,3474,1043,Pine-Hardwood mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
943,0,439525.3447,3687118.311,1246,Hardwood forest 21-40   years,54.864,57.912,5.841999797,4.318000406,1.411229791,1.158249266,18.68612657,31.99259801,0,118.199807,170.6003495,12.25670466,0,0,0.672510693,0.389803338,0,0,0.044834048,0,0.291421323,2.084783307,7.823541515,0,0,0,0,0,0,7.621787859,10.76017109,9.684153985,0.001183619,283,3474,1478,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
943,7,439377.7619,3686973.275,1247,Hardwood forest 21-40   years,76.2,39.624,5.334,3.556000102,2.401427272,1.0668,22.80764198,35.94135663,11.76056101,92.1763937,154.0237343,0,0,0,0.672510693,1.010681194,0,0,0,0,0.448340462,4.169566523,8.877141826,0,0,0,1.412272568,0,0,6.27676692,16.14025731,9.684153985,0.008764036,283,3474,964,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
961,3,454155.1175,3687264.47,1286,Pine - Mixed hardwoods   forest 41-60 years,39.624,0,2.032000102,1.016000051,4.524033929,0.406400051,32.44823521,13.50412636,1.457544172,264.7115744,311.8366852,73.82894575,0,0,0.672510693,0.93066753,0,2.241702311,0,0,0.560425578,6.859609521,15.13149172,0,0.672510693,0,2.712459797,1.120851156,0,1.793361849,5.380085547,10.65257006,0.003269908,283,3474,1044,Pine-Hardwood mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
978,4,439927.3835,3687916.628,1311,Hardwood forest 60+ years,70.104,48.768,7.366000102,2.286,2.009132786,1.497386784,46.20547039,32.59869603,6.675935867,186.5935482,267.0674331,0,0,0,0.672510693,0.863717589,0,0,0.089668099,0,1.008766085,7.307949984,5.223166834,0,0.672510693,0.336255347,2.219285445,1.905446965,0.336255347,4.035064385,6.771734342,7.626271712,0.002129617,283,3474,1478,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
997,0,454805.0201,3687913.694,1333,Hardwood forest 60+ years,57.912,118.872,13.9700002,1.270000041,6.78213528,2.806374067,14.56529937,24.35602164,1.394977947,151.4138323,190.9972065,0,0,15.24805912,0.672510693,2.490011866,0,0,0.022417025,0,0.582842646,6.70269036,18.78546537,0,0.672510693,0.336255347,1.726110869,1.905446965,0.336255347,2.241702311,86.08136876,7.626271712,0.001421239,283,3474,1043,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
997,7,454661.5959,3687774.915,1334,Pine - Mixed hardwoods   forest 41-60 years,45.72,42.672,1.270000041,0.762000061,10.62082001,0.713698374,20.69608843,31.32478144,0.236114191,172.9904525,225.1284916,0,0,0,0.672510693,1.579315258,0,2.241702311,0.134502143,0,0.493174531,4.774825923,7.307949984,0,0.672510693,0,0,1.120851156,0,1.345021387,3.586723698,10.65257006,0.000757695,623,3474,1043,Pine-Hardwood mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1015,2,442225.1524,3688444.408,1349,Hardwood forest 60+ years,24.384,18.288,3.81,0.25400002,0.793753089,0.760711549,9.572662921,7.866689353,0.417447563,187.7137403,205.3874334,0,0,0,0.672510693,0.320396469,0,0,0.089668099,0,0.224170231,4.61790721,5.223166834,2.757293843,0.672510693,0.336255347,0.560425578,1.905446965,0.336255347,0.448340462,0,7.626271712,0.00881152,283,3474,966,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1016,6,442735.1239,3688531.533,1352,Hardwood forest 60+ years,82.296,70.104,3.81,0.25400002,12.99605082,14.59100247,35.06735501,33.10842551,3.156978157,99.74874978,168.4327915,0,0,0,0.672510693,0.488926079,0,0,0.605259624,0,0.112085116,1.636442687,0,0,0.672510693,0.336255347,7.576953813,1.905446965,0.336255347,0.448340462,5.078801205,7.626271712,0.001903205,283,3474,1045,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1017,2,443551.5108,3688926.834,1355,Hardwood forest 60+ years,54.864,27.432,2.286,0.508000041,1.983362099,0.472974833,48.61759139,26.11375947,5.411262022,218.6238785,295.1725427,0,7.427423302,7.371635625,0.672510693,0.743864661,0,0,0.067251072,0,0.224170231,3.878145223,0.515591532,0,0.672510693,0.336255347,0,1.905446965,0.336255347,0.896680925,0.050214134,7.626271712,0.001542291,623,3474,965,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1017,0,443548.8067,3688726.577,1354,Hardwood forest 60+ years,82.296,42.672,9.651999797,2.032000102,26.80369138,1.944888993,50.48917968,16.05109585,0.608777752,130.9706281,197.6299889,8.239335598,0,0,0.672510693,6.534078478,0,0,0.089668099,0,0.762178786,6.11984731,1.56919173,0,0.672510693,0.336255347,1.681276868,1.905446965,0.336255347,3.586723698,11.5635972,7.626271712,0.0025504,623,3474,965,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1018,1,444216.3359,3688863.022,1358,Hardwood forest 60+ years,60.96,27.432,2.794000102,1.77800002,8.967522324,7.266271675,37.20144664,34.92322476,4.591568329,317.9707449,391.5510141,0,0,0,0.672510693,1.215279503,0,0,0.515591532,0,0.134502143,0.896680925,1.56919173,0,0.672510693,0.336255347,0,1.905446965,0.336255347,3.13838346,3.385867171,7.626271712,0.003132658,623,3474,964,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1031,6,454814.5353,3688325.743,1383,Hardwood forest 60+ years,185.928,118.872,3.81,2.286,16.60974194,1.064802646,26.64734179,35.76280728,3.681751028,274.8589537,338.2398585,0,18.40343895,0,0.672510693,3.680985263,0,0,0.112085116,0,0.403506416,3.878145223,5.223166834,27.84194495,0.672510693,0.336255347,2.219285445,1.905446965,0.336255347,4.035064385,1.294807255,7.626271712,0.001410031,283,3474,1043,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1048,2,441077.1148,3689744.615,1397,Hardwood forest 60+ years,91.44,15.24,3.556000102,1.77800002,36.87227474,0.711200051,37.54976907,31.66537672,4.311305998,244.6965711,315.5240837,0,0,0,0.672510693,6.057337441,0,0,0,0,0.156919162,0.739761763,2.084783307,0,0.672510693,0.336255347,0,1.905446965,0.336255347,3.13838346,1.345021387,7.626271712,0.002806174,283,3474,965,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1108,3,441288.103,3691284.604,1484,Hardwood forest 60+ years,54.864,30.48,1.270000041,1.016000051,2.629757098,0.635513304,22.9317841,24.07427552,7.411526942,81.42808794,132.6309449,0,0,0,0.672510693,1.004488962,0,0,0.179336198,0,0.179336198,2.084783307,7.823541515,0,0.672510693,0.336255347,0,1.905446965,0.336255347,1.793361849,1.095744135,7.626271712,0.002772674,283,3474,966,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1114,5,446114.436,3690998.616,1493,Hardwood forest 21-40   years,45.72,24.384,1.016000051,0.25400002,3.765987642,0.20320001,15.37571577,7.459989856,3.613729038,66.73952857,90.88248985,0,0,0,0.672510693,0.925293901,0,0,0,0,0.067251072,1.188102292,0.515591532,0,0,0,4.774825923,0,0,0.448340462,0,9.684153985,0.001728352,283,3474,964,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1115,0,446755.448,3691132.532,1495,Hardwood forest 60+ years,48.768,73.152,6.09600061,5.334,2.230882102,2.124579444,14.7829171,22.42659742,2.124710558,67.89040284,106.178156,11.13103676,0,0,0.672510693,0.361326545,0,0,0.201753208,0,0.425923462,4.61790721,5.738758366,0,0.672510693,0.336255347,41.60599714,1.905446965,0.336255347,9.415150381,7.173447397,7.626271712,0.001380889,283,3474,1478,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1173,0,449969.875,3692749.943,1567,Hardwood forest 60+ years,51.816,85.344,12.44600081,9.144,9.416457672,9.36160434,37.85267909,31.20750006,1.51159982,221.8219359,291.5839136,0,0,0,0.672510693,1.032798568,0,0,0.470757508,0,0.112085116,1.636442687,4.169566523,0,0.672510693,0.336255347,1.120851156,1.905446965,0.336255347,16.14025731,5.380085547,7.626271712,0.00084288,283,3474,1043,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
1209,3,443080.842,3694640.188,1626,Hardwood forest 41-60   years,60.96,15.24,2.286,2.032000102,10.09351357,0.457200061,24.52350594,9.347403895,3.849672241,90.75446623,126.1165446,8.935668638,0,0,0.672510693,2.210004865,0,0,0.022417025,0,0.224170231,1.793361849,2.600374905,0,0.336255347,0,0,2.01753217,0,3.586723698,1.395235631,10.65257006,0.002844341,283,3474,965,Hardwoods,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
45,0,441925.593,3664599.042,49,Pine forest 41-60 years,85.344,42.672,3.30200002,3.30200002,7.459522495,0.697623954,4.880827283,7.866690026,0.318081821,110.1639632,123.2295593,0,0,0,0.672510693,0.695715899,0,2.241702311,0.067251072,0,0.044834048,1.345021387,1.053600154,0,0.448340462,0,0,1.793361849,0,5.828426234,1.594298818,10.65257006,0.001851646,161,3535,1478,Longleaf  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
58,8,440722.57,3665409.123,66,Pine forest 5-20 years,51.816,27.432,5.080000102,3.556000102,20.2168128,1.077455595,8.512943884,4.987263757,1.191702713,179.5336565,193.3206189,0,0,0,0.672510693,2.122786594,0,2.241702311,0.156919162,0,0.224170231,2.824545137,4.169566523,6.456102657,0.089668099,0,0,1.008766085,0.784595854,6.27676692,7.173447397,0,0,624,3535,1434,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
74,3,440472.723,3666344.679,86,Pine forest 41-60 years,64.008,30.48,5.334,3.556000102,19.10218176,1.367709045,8.943328087,7.808107843,0.655331722,190.766894,208.1608451,0,0,0,0.672510693,2.046448247,0,2.241702311,0.224170231,0,0.179336198,2.084783307,3.13838346,0,0.448340462,0,0,1.793361849,0,6.27676692,10.76017109,10.65257006,0.002456841,625,3535,900,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
79,0,444347.992,3666198.686,94,Pine forest 5-20 years,85.344,57.912,3.81,3.556000102,7.633724534,4.473346603,0.655823305,0.164439221,1.394444758,8.064864132,10.27957119,0,0,0,0.672510693,1.556323709,0,2.241702311,0.336255347,0,0.179336198,2.241702311,3.13838346,0,0.089668099,0,4.998996154,1.008766085,0.784595854,6.27676692,1.095744135,0,0,603,3535,899,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
79,2,444355.692,3666610.826,96,Pine forest 21-40 years,100.584,42.672,6.09600061,5.080000102,10.32846743,1.282262206,5.586437832,6.338013814,5.558204488,81.62725646,94.92800034,0,0,0,0.672510693,1.181456385,0,2.241702311,0.089668099,0,0.112085116,2.824545137,3.13838346,2.645208952,0.112085116,0,2.824545137,0.112085116,0,8.966809246,5.380085547,10.28941361,0.002078058,624,3535,900,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
84,0,445950.408,3666996.386,103,Pine forest 21-40 years,67.056,39.624,5.588000203,4.825999898,7.402534344,1.204612577,11.08717494,7.252918434,0.226212669,121.733882,140.3001896,17.22239181,0,0,0.672510693,0.871690651,0,2.241702311,0.112085116,0,0.134502143,1.636442687,3.653974992,0,0.112085116,0,0.672510693,0.112085116,0,8.518469232,7.173447397,10.28941361,0.001257595,625,3535,1045,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
95,6,440314.114,3666591.704,120,Pine forest 41-60 years,42.672,39.624,6.350000203,3.048000305,9.403982818,1.306843503,11.88075549,6.400118383,11.99149558,119.1575743,141.0929452,0,0,0,0.672510693,1.301914684,0,2.241702311,0.112085116,0,0.201753208,2.981464074,2.084783307,0,0.448340462,0,0,1.793361849,0,5.380085547,19.72698034,10.65257006,0.002033224,628,3535,900,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
99,6,444349.822,3666810.868,122,Pine forest 21-40 years,94.488,33.528,6.09600061,5.334,12.30982958,1.391978196,8.464221157,12.90751635,3.438669124,90.92930556,113.0585524,0,0,0,0.672510693,1.356960559,0,2.241702311,0.179336198,0,0.067251072,1.501940549,5.223166834,0,0.112085116,0,1.56919173,0.112085116,0,9.415150381,5.380085547,10.28941361,0.001986148,624,3535,900,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
100,0,445154.912,3667002.537,124,Pine forest 41-60 years,131.064,33.528,8.128000406,7.111999898,40.02217548,1.593785911,6.879813536,6.292191626,2.112748834,101.4106896,115.4824221,0,0,0,0.672510693,4.726653982,0,2.241702311,0.044834048,0,0.179336198,1.188102292,4.707575078,1.098434133,0.448340462,0,2.421038496,1.793361849,0,12.55353384,5.380085547,10.65257006,0.001584884,624,3535,900,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
100,6,445149.555,3666607.477,126,Pine - Mixed hardwoods   forest 41-60 years,91.44,0,5.588000203,4.825999898,5.275303445,1.117600102,6.006284016,35.30010199,0.548513755,222.4579741,264.1593198,0,0,0,0.672510693,0.470692924,0,2.241702311,0,0,0.156919162,2.084783307,4.169566523,1.031183063,0.672510693,0,0.672510693,1.120851156,0,8.518469232,3.586723698,10.65257006,0.000916856,624,3535,900,Pine-Hardwood mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
115,5,439681.863,3667685.475,146,Pine forest 21-40 years,39.624,33.528,5.080000102,4.064000203,5.840323397,1.01539804,12.91616416,7.455350429,3.599472035,182.8105231,203.9799358,0,0,0,0.672510693,0.65138915,0,2.241702311,0.089668099,0,0.201753208,2.533123612,4.707575078,23.1792019,0.112085116,0,0,0.112085116,0,7.173447397,5.380085547,10.28941361,0.006684658,161,3535,1432,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
115,0,439526.666,3667803.163,145,Pine forest 21-40 years,33.528,45.72,4.825999898,3.556000102,10.47206968,1.050710827,13.16692681,7.935615422,2.931213403,180.5866289,202.7043399,0,0,0,0.672510693,1.53627491,0,2.241702311,0.112085116,0,0.179336198,2.824545137,7.307949984,0,0.112085116,0,0,0.112085116,0,6.27676692,7.173447397,10.28941361,0.00690358,624,3535,1432,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
116,7,440026.914,3667518.263,150,Pine forest greater than   60 years,48.768,48.768,8.890001016,3.81,19.25492618,1.785349998,7.117481057,2.899002382,1.911798044,67.71559041,78.45153319,0,0,0,0.672510693,2.28660047,0,2.241702311,0.089668099,0,0.246587277,3.429804761,7.307949984,67.99083559,0.448340462,0,0,1.345021387,0.672510693,6.725107383,35.86723698,20.1753208,0.00065906,625,3535,1432,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
118,6,441939.854,3667416.773,153,Pine - Mixed hardwoods   forest 41-60 years,24.384,0,5.588000203,4.825999898,2.487993581,1.117600102,11.8831698,6.510603148,0.977461945,207.4581611,226.5373657,0,0,0,0.672510693,0.275801141,0,2.241702311,0,0,0.336255347,2.981464074,5.223166834,0,0.672510693,0,8.697804968,1.120851156,0,8.518469232,5.380085547,10.65257006,0.001028941,161,3535,1478,Longleaf  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
118,0,441936.822,3667802.517,151,Pine forest 21-40 years,39.624,51.816,5.080000102,4.318000406,2.216392824,1.05747757,12.50245576,5.083258606,0.189461685,105.9572833,123.7324695,0,0,0,0.672510693,0.273347172,0,2.241702311,0.112085116,0,0.381089393,4.483404623,9.930741912,0.919098015,0.112085116,0,3.272885375,0.112085116,0,7.621787859,5.380085547,10.28941361,0.006176657,624,3535,1055,Longleaf  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
122,4,445367.977,3667797.696,161,Pine forest 21-40 years,54.864,51.816,6.350000203,5.841999797,9.008071392,1.914830714,8.206734746,3.190661976,0,87.48904573,98.88644312,0,0,0,0.672510693,1.235407076,0,2.241702311,0.224170231,0,0.246587277,2.241702311,5.223166834,0,0.112085116,0,2.152034309,0.112085116,0,10.31183153,3.586723698,10.28941361,0.002360979,625,3535,900,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
127,0,449186.21,3667816.128,166,Pine forest 5-20 years,64.008,39.624,5.080000102,3.556000102,8.295493798,1.099566,11.39020893,4.560069721,0.624560121,142.2269103,158.4119652,0,0,0,0.672510693,1.250288841,0,2.241702311,0.156919162,0,0.291421323,2.533123612,13.5847169,0,0.089668099,0,1.65885971,1.008766085,0.784595854,6.27676692,7.173447397,0,0,625,3535,897,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
127,3,449324.631,3667947.704,167,Pine forest 5-20 years,51.816,60.96,3.81,3.048000305,7.984541714,0.945086136,6.807260841,6.103730143,0.289430288,107.5424583,120.5964782,0,0,0,0.672510693,1.36534188,0,2.241702311,0.134502143,0,0.336255347,3.878145223,8.361550294,0,0.089668099,0,4.259234616,1.008766085,0.784595854,5.380085547,5.380085547,0,0,625,3535,897,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
127,7,448897.921,3667515.708,168,Pine forest 21-40 years,48.768,51.816,5.334,4.318000406,4.094464963,1.179456823,8.115814663,4.91384173,0,121.6219785,134.6516378,0,0,0,0.672510693,0.631824962,0,2.241702311,0.089668099,0,0.313838324,2.376204674,10.96192498,9.594485893,0.112085116,0,0.963931994,0.112085116,0,7.621787859,7.173447397,10.28941361,0.007016981,625,3535,0,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
141,4,439096.2443,3668628.734,186,Hardwood forest 60+ years,27.432,15.24,4.825999898,3.81,3.161860478,0.944229252,39.53195847,21.62527179,2.59717353,287.0890539,349.1648396,0,0,0,0.672510693,1.6438397,0,0,0.044834048,0,0.224170231,3.13838346,4.169566523,0,0.672510693,0.336255347,0,1.905446965,0.336255347,6.725107383,3.586723698,7.626271712,0.002521424,161,3535,1434,Hardwood-Pine mix,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
141,6,438721.878,3668420.333,185,Pine forest 21-40 years,39.624,15.24,5.080000102,4.064000203,11.64137148,0.989117605,8.711890032,27.5413663,0.935082541,255.5955798,292.09074,13.94484369,0,0,0.672510693,1.152820521,0,2.241702311,0.044834048,0,0.201753208,2.690042774,4.169566523,5.514587686,0.112085116,0,0,0.112085116,0,7.173447397,5.380085547,10.28941361,0.008281566,161,3535,1434,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
148,2,444338.617,3669020.055,198,Pine forest 21-40 years,51.816,33.528,19.55799949,5.334,19.56726084,3.787466746,9.552409141,7.716046509,0.0733741,136.111255,153.4530865,0,0,0,0.672510693,2.749668468,0,2.241702311,0.044834048,0,0.269004289,2.981464074,1.56919173,4.483404623,0.112085116,0,6.27676692,0.112085116,0,9.415150381,3.486295435,10.28941361,0.001519874,624,3535,1044,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
148,1,444204.876,3668749.433,197,Pine forest 21-40 years,124.968,54.864,12.19200122,4.318000406,27.29879021,3.117125287,4.705030522,3.058703721,0,59.80879028,67.57252497,0,0,0,0.672510693,3.776544549,0,2.241702311,0.336255347,0,0.560425578,4.774825923,17.75428365,6.613021819,0.112085116,0,0,0.112085116,0,7.621787859,5.229443152,10.28941361,0.002601729,624,3535,1044,Loblolly  pine,658,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak
