Fuelbed_nu,PLOT_ID,SUBPLOT_ID,x,y,lon,lat,Fuelbed_Type,SAFSRM,EVT_GP,EVT_GP_N,us_loading_Mgha,ms_loading_Mgha,os_loading_Mgha,tree_crown_loading_Mgha,tree_loading_Mgha,snag_loading_Mgha,shrub_loading_Mgha,herb_loading_Mgha,1hr_loading_Mgha,10hr_loading_Mgha,100hr_loading_Mgha,1KhrS_loading_Mgha,1KhrR_loading_Mgha,1Khr_loading_Mgha,10KhrS_loading_Mgha,10KhrR_loading_Mgha,10Khr_loading_Mgha,GT10KhrS_loading_Mgha,GT10KhrR_loading_Mgha,litter_depth_,litter_loading_Mgha
1603,1191,0,443548.3549,3693549.838,-81.60691355,33.37973184,Hardwood forest 41-60   years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,4.077478289,10.23331052,21.82225689,36.13304571,87.91229031,0,0.326802536,0.089668099,0.336255347,2.241702311,0,0,0,0,0.336255347,2.01753217,2.353787516,0,0,0.25400002,0.448340462
1604,1191,4,443747.4143,3693555.938,-81.60477394,33.3797973,Hardwood forest 41-60   years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,3.243385917,14.74405158,6.931508759,24.91894626,148.5660185,3.13261937,0.436645501,0,0.313838324,1.927863987,1.56919173,0,0,0,0.336255347,2.01753217,2.353787516,0,0,0.25400002,0.448340462
1605,1191,3,443831.7298,3693839.574,-81.60388519,33.38235992,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,680,Sweetgum-Water Oak Forest,1.078699149,35.27490077,38.30264478,74.6562447,372.2172283,0,0.836878584,0.134502143,0.358672392,4.169566523,7.307949982,0,7.487286167,7.487286167,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,2.540000081,4.483404622
1606,1192,0,444353.205,3693553.343,-81.59826121,33.37980545,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.616650337,7.811875247,9.242092529,19.67061811,185.5890772,0,1.838586713,0.022417025,0.291421323,4.617907209,4.707575077,0,0,0,0.112085116,0.112085116,0.224170231,0,0,9.144,16.14025731
1607,1192,6,444354.3199,3693352.348,-81.59823681,33.37799268,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,3.333520956,5.684753962,10.34043251,19.35870743,106.0927628,0,2.857530216,0.022417025,0.358672392,2.981464074,2.084783306,0,0.963931994,0.963931994,0.112085116,0.112085116,0.224170231,0,0,5.080000102,8.966809244
1608,1192,5,444638.73,3693270.041,-81.59517426,33.37726502,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.608758179,13.34306565,9.721006673,24.6728305,259.5957182,0,0.752485508,0,0.336255347,3.13838346,5.223166833,0,1.076017154,1.076017154,0.672510693,1.120851156,1.793361849,0,0,5.841999797,10.31183153
1609,1194,0,446767.5093,3693553.953,-81.57230611,33.37993335,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.85903355,14.17276473,5.668559008,21.70035729,104.9361319,0,2.31299629,0.022417025,0.291421323,4.617907209,3.13838346,0,0,0,0,0,0,0,0,0.508000041,0.896680924
1610,1194,4,446969.2739,3693554.478,-81.57013705,33.37994807,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.314184196,2.709525184,7.518187137,10.54189652,78.38015737,0,0.660308727,0.246587277,0.067251072,1.345021387,0,0,0,0,0.448340462,1.345021387,1.793361849,0,0.672510693,0.508000041,0.896680924
1611,1194,1,446482.7852,3693838.258,-81.57538395,33.38248345,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.032046787,6.041617951,8.763566201,14.83723094,136.1773628,0,2.668124753,0.201753208,0.358672392,2.084783306,0.515591532,0,0,0,0.448340462,1.793361849,2.241702311,0,0,0.508000041,0.896680924
1612,1195,0,447573.4652,3693554.075,-81.56364159,33.3799741,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,8.801230388,20.30565561,7.656573697,36.7634597,272.0084274,0,0.772288572,0,0.425923462,5.357668523,5.223166833,10.49116749,0.874263946,11.36543143,0,0,0,0,0,1.016000051,1.793361849
1613,1195,1,447428.4849,3693696.291,-81.56520852,33.38124971,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,6.511003067,20.1118201,11.04430305,37.66712621,292.6454492,0,1.073990678,0.022417025,0.134502143,2.241702311,1.56919173,0,0,0,0.448340462,1.793361849,2.241702311,0,0,1.270000041,2.241702311
1614,1195,7,447288.5988,3693269.319,-81.56668743,33.37739182,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.104212495,6.328298724,7.157117939,13.58962916,98.96884808,0,2.180580056,0.134502143,0.112085116,2.981464074,0.515591532,6.500936702,1.008766085,7.509702787,0.448340462,1.793361849,2.241702311,0,0,0.508000041,0.896680924
1615,1197,0,449182.7082,3693553.873,-81.54634119,33.38004963,Longleaf pine - scrub   oak forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.07511419,2.724992257,4.801217932,7.601324379,74.48883116,0,0.653901964,0.089668099,0.022417025,2.084783306,0,0,0,0,0,0,0,0,0,0.762000061,1.345021387
1616,1197,7,449039.0307,3693411.753,-81.54787778,33.37876098,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.735676619,9.53982198,7.859536079,18.13503468,117.9685574,4.909868311,1.386049134,0.044834048,0.134502143,3.42980476,1.053600153,0,3.631557968,3.631557968,0,0,0,0,0,2.032000102,3.586723698
1617,1197,8,448780.3523,3693553.646,-81.55066676,33.38002847,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,6.640262537,15.04111077,9.734481545,31.41585485,121.5708161,0,1.543844398,0,0.156919162,4.483404622,1.053600153,0,0.851846945,0.851846945,0,0,0,0,0,2.540000081,4.483404622
1618,1205,0,439525.7172,3694360.067,-81.65021311,33.3868205,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.331399326,6.505836391,12.2440025,19.08123821,160.0184273,0,0.29859894,0.022417025,0.112085116,2.690042773,4.169566523,0,0,0,0.448340462,1.793361849,2.241702311,0,0,3.30200002,5.828426233
1619,1205,1,439383.1453,3694501.574,-81.65175547,33.38808874,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.723524167,9.21259621,8.618024351,20.55414473,133.5385653,0,0.446184169,0,0.246587277,4.774825922,8.877141824,1.636442687,0,1.636442687,0.448340462,1.793361849,2.241702311,0,0,5.334,9.415150379
1620,1205,5,439811.396,3694074.973,-81.64712265,33.38426522,Hardwood forest 21-40   years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.185484179,12.34324692,29.85641038,46.38514147,201.6695589,0,0.84146885,0.022417025,0.538008577,5.066247223,12.01552439,0,0,0,0,0,0,0,0,3.30200002,5.828426233
1621,1207,0,441133.8373,3694357.996,-81.63292357,33.3868912,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,7.632625817,7.383088705,11.05396725,26.06968177,218.6203366,0,1.349462558,0,0.381089393,4.169566523,7.307949982,6.366435012,2.421038496,8.787473507,0.112085116,0.112085116,0.224170231,0,0,6.858000305,12.10519248
1622,1207,3,441275.6504,3694505.393,-81.6314085,33.38822838,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,13.39334479,7.506344672,20.89968946,150.7245089,0,0.613535406,0.044834048,0.470757508,4.931745084,9.392732683,0,3.743643084,3.743643084,0.112085116,0.112085116,0.224170231,0,0,5.588000203,9.863490168
1623,1207,5,441419.8524,3694074.618,-81.6298301,33.38435098,Longleaf pine - scrub   oak forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,1.224061932,2.789955669,4.014017601,56.38581172,0,0.653203584,0.067251072,0.067251072,0.739761763,1.56919173,0,0.919098015,0.919098015,0,0,0,0,0,2.794000102,4.931745084
1624,1209,0,442887.204,3694336.568,-81.61407113,33.38679264,Hardwood forest 41-60   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,4.814016708,14.22851139,30.13795922,49.18048731,99.19150516,0,0.437173646,0.201753208,0.246587277,2.084783306,3.13838346,0,0,0,0.336255347,2.01753217,2.353787516,0,0,2.286,4.035064384
1625,1209,6,442786.204,3694180.482,-81.61514711,33.38537948,Hardwood forest 41-60   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,3.669114777,14.42826276,39.46988797,57.5672655,210.9601932,0,1.004327559,0.067251072,0.269004289,2.533123611,5.223166833,63.05908825,0,63.05908825,0.336255347,2.01753217,2.353787516,0,0,3.30200002,5.828426233
1626,1209,3,443080.842,3694640.188,-81.61200845,33.38954136,Hardwood forest 41-60   years,SAF 72: Southern Scrub Oak,668,Eastern Small Stream Riparian Forests,3.849672241,9.347403893,24.52350594,37.72058207,126.1165445,8.935668636,2.210004864,0.022417025,0.224170231,1.793361849,2.600374905,0,0,0,0.336255347,2.01753217,2.353787516,0,0,2.032000102,3.586723698
1627,1210,0,443554.2798,3694362.368,-81.60690077,33.38706061,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,0.116201789,5.583057792,18.49816431,24.1974239,373.4315136,0,0.183595442,0.067251072,0.381089393,2.241702311,6.254349896,19.79423365,0,19.79423365,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,2.794000102,4.931745084
1628,1210,8,443344.6699,3694352.06,-81.60915372,33.3869566,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,6.013037593,31.21219193,48.14444872,85.36967825,626.4786814,0,0.304745463,0.605259624,0.179336198,1.636442687,4.707575077,0,0,0,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.30200002,5.828426233
1629,1210,7,443262.7228,3694071.781,-81.61001711,33.38442436,Pine - Mixed hardwoods   forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,4.781723866,22.49894388,20.22036332,47.50103107,314.5618778,53.70941194,1.190661352,0,0.291421323,2.824545136,6.254349896,0,1.883030008,1.883030008,1.56919173,0,1.56919173,2.241702311,0,3.81,6.725107381
1630,1212,0,445157.5108,3694359.194,-81.58966355,33.38711508,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,3.380724706,6.723591094,9.906952965,20.01126876,180.7335276,0,0.777384253,0.022417025,0.246587277,2.084783306,4.169566523,6.254349896,0,6.254349896,0.448340462,1.793361849,2.241702311,0,0,8.636000813,15.24357571
1631,1212,5,445299.5674,3694216.597,-81.58812757,33.3858362,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.847952046,19.10813824,10.17231941,34.12840969,214.9654539,0,1.352389952,0.022417025,0.381089393,2.376204674,5.738758365,0,0,0,0,0,0,0,0,8.890001016,15.6919173
1632,1212,6,445157.4244,3693956.13,-81.58963993,33.3834797,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.417542337,11.6982863,13.92213121,28.03795984,149.4777189,0,2.784701343,0,0.291421323,3.272885374,5.223166833,0,6.007762193,6.007762193,0.448340462,1.793361849,2.241702311,0,0,12.44600081,21.96868265
1633,1213,0,445963.1219,3694359.402,-81.58100206,33.38715781,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0,4.139738656,3.657104183,7.796842839,69.42007548,0,0.893207586,0.044834048,1.053600153,14.16755861,22.97745093,0,0.941515015,0.941515015,0.448340462,1.793361849,2.241702311,0,0,3.048000305,5.380085546
1634,1213,1,445821.9719,3694506.195,-81.58252846,33.38847467,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.024893158,8.431345694,12.73983185,23.19607071,177.0588059,0,0.955482211,0,0.403506416,3.72122606,5.738758365,0,1.188102292,1.188102292,0.672510693,1.120851156,1.793361849,0,0,9.651999797,17.03693846
1635,1213,1,445679.6395,3694642.156,-81.58406697,33.38969375,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.247734235,14.60146318,5.671025778,24.52022319,126.1610625,0,1.018051574,0,0.358672392,2.981464074,4.707575077,0,0.807012832,0.807012832,0,0,0,0,0,5.841999797,10.31183153
1636,1217,0,449191.342,3694364.773,-81.54629411,33.38736388,Longleaf pine - scrub   oak forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.370834076,3.631969545,4.734225555,8.737029175,77.03153805,0,1.358092977,0.112085116,0.246587277,2.241702311,3.653974991,0,0.851846945,0.851846945,0,0,0,0,0,4.064000203,7.173447395
1637,1217,3,449328.957,3694497.758,-81.54482201,33.38856983,Longleaf pine - scrub   oak forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.107144863,2.640162431,11.18186444,13.92917173,92.81684355,0,1.067973074,0.112085116,0.224170231,2.690042773,6.254349896,0,1.905446964,1.905446964,0,0,0,0,0,4.825999898,8.51846923
1638,1217,4,449595.996,3694357.044,-81.54194301,33.38731324,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,13.89152368,5.590932668,19.48245635,113.7300655,0,0.65805409,0.022417025,0.313838324,3.586723698,5.738758365,0,0,0,0.672510693,1.120851156,1.793361849,0,0,4.064000203,7.173447395
1639,1218,0,449994.83,3694362.325,-81.53765521,33.38737952,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.97525066,24.70794312,5.405901887,32.08909566,129.367923,0,1.039159757,0.022417025,0.291421323,3.13838346,3.653974991,0,0.919098015,0.919098015,0,0,0,0,0,6.09600061,10.76017109
1640,1218,7,449864.945,3694233.241,-81.53904449,33.3862092,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.611529529,6.346521522,7.97399583,15.93204688,118.1939337,0,1.294022211,0,0.201753208,1.793361849,2.600374905,0,0,0,0.448340462,1.793361849,2.241702311,0,0,7.366000102,13.0018734
1641,1218,5,450269.309,3694087.906,-81.53468897,33.38491717,Longleaf pine - scrub   oak forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.832165355,3.668415141,5.443846285,11.94442678,72.37534302,0,2.016420083,0,0.515591532,2.084783306,1.053600153,0,0,0,0,0,0,0,0,12.44600081,21.96868265
1642,1219,0,450781.922,3694374.359,-81.52919338,33.38752443,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.864159516,4.181454046,3.796650376,9.842263938,72.26909081,0,1.830859566,0,0.224170231,2.241702311,2.600374905,0,0,0,0,0,0,0,0,10.1600002,17.93361849
1643,1219,4,450984.594,3694349.206,-81.52701296,33.38730684,Longleaf pine - scrub   oak forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.512055964,1.774899413,3.01152844,5.298483816,45.64974789,0,2.398512526,0,0.269004289,2.376204674,3.13838346,0,0,0,0,0,0,0,0,13.9700002,24.65872766
1644,1219,1,450505.754,3694631.281,-81.53217675,33.38982903,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,15.29049454,13.20184558,28.49234012,156.5402244,0,2.355700944,0,0.291421323,4.169566523,5.223166833,0,0,0,0.672510693,1.120851156,1.793361849,0,0,6.604000102,11.65685269
1645,1220,0,437916.0435,3695162.758,-81.66757449,33.39396826,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,3.8746596,4.007250911,3.915218943,11.79712945,68.69055605,0,8.529047375,0.022417025,0.381089393,2.622791928,7.823541514,4.035064384,3.07113239,7.106196774,0.112085116,0.112085116,0.224170231,0,0,6.350000203,11.20851156
1646,1220,5,438059.4225,3695021.493,-81.66602314,33.39270245,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.969646044,13.49852703,7.533462096,24.00163517,122.7258555,0,2.326498736,0,0.313838324,2.824545136,3.653974991,0,1.457106592,1.457106592,0.448340462,1.345021387,1.793361849,0,0.672510693,11.1760001,19.72698034
1647,1220,6,437916.7052,3694761.314,-81.66753969,33.39034759,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,5.294624009,2.914663362,4.779903154,12.98919052,81.11788115,0,6.043986758,0,0.291421323,3.272885374,4.169566523,0,0,0,0.448340462,1.345021387,1.793361849,0,0.672510693,9.90600061,17.48527803
1648,1221,0,438720.4243,3695163.389,-81.65892571,33.39402017,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.169585179,5.799840493,5.240303302,13.20972897,100.1157478,23.74694215,1.149097143,0.022417025,0.179336198,1.501940548,5.223166833,1.255353294,4.326485684,5.581838979,0.448340462,1.793361849,2.241702311,0,0,5.334,9.415150379
1649,1221,6,438721.7009,3694963.195,-81.65889836,33.39221466,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.638119519,3.829953778,9.050419584,17.51849288,84.29150843,0,7.232025767,0,0.582842646,5.066247223,9.392732683,8.697804967,13.83130326,22.52910823,0.672510693,1.120851156,1.793361849,0,0,4.825999898,8.51846923
1650,1221,6,438721.4186,3694760.739,-81.65888762,33.39038865,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.105158029,7.163159102,18.36209298,26.63041012,171.2633217,17.5312392,1.29367116,0,0.269004289,2.376204674,5.223166833,6.904443566,3.743643084,10.64808665,0.672510693,1.120851156,1.793361849,0,0,12.19200122,21.52034219
1651,1226,0,442746.4635,3695162.615,-81.6156368,33.39423549,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,4.254254226,22.6491738,51.20293993,78.10636796,224.4420599,0,0.664385643,0.044834048,0.381089393,4.214400569,8.966809244,29.25421516,28.133364,57.38757916,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.572,8.070128544
1652,1226,8,442543.6478,3695162.857,-81.61781755,33.39422684,Pine forest 21-40 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,3.631969769,7.275347785,12.22263683,23.12995439,213.443282,0,0.279426075,0.067251072,0.538008577,6.702690358,13.04670745,0,1.457106592,1.457106592,0.112085116,0.112085116,0.224170231,0,0,1.524000122,2.690042773
1653,1226,3,443023.1224,3695446.986,-81.61268009,33.39681505,Pine - Mixed hardwoods   forest 60+ years,SAF 72: Southern Scrub Oak,666,Eastern Floodplain Forests,7.126832094,35.09723241,13.36807005,55.59213455,121.9188673,26.22743283,29.54762037,0,0.605259624,6.85960952,10.44633344,9.773822076,20.82541671,30.59923879,1.56919173,0,1.56919173,2.241702311,0,18.03400102,31.83217506
1654,1227,0,443549.4211,3695161.589,-81.60700311,33.39426878,Pine forest 5-20 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0,12.3483163,8.946710141,21.29502644,159.7142283,0,0.538405381,0,0.201753208,1.501940548,3.13838346,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,5.334,9.415150379
1655,1227,6,443555.9797,3694960.789,-81.60692,33.39245805,Pine forest 21-40 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,5.947968596,5.798777926,9.005970438,20.75271696,147.7442463,0,0.391871802,0,0.291421323,2.824545136,7.307949982,0.112085116,0,0.112085116,0.112085116,0.112085116,0.224170231,0,0,3.556000102,6.276766919
1656,1227,6,443550.681,3694755.548,-81.60696411,33.39060663,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0.244853768,36.03685762,20.86489197,57.14660336,232.067309,0,0.299332245,0.067251072,0.425923462,2.533123611,5.223166833,0,0.044834048,0.044834048,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.30200002,5.828426233
1657,1228,0,444348.7232,3695158.886,-81.5984086,33.39428614,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,3.529135038,30.21061279,35.59290193,69.33264976,181.2918011,15.37087078,1.60111032,0.022417025,0.425923462,1.927863987,7.823541514,88.39032212,16.63343249,105.0237546,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.825999898,8.51846923
1658,1228,1,444212.0448,3695303.693,-81.59988718,33.3955851,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,3.152337833,20.61886402,6.943471155,30.71467301,180.9375001,0,0.273157605,0.044834048,0.336255347,2.241702311,4.169566523,0,1.59160873,1.59160873,0.112085116,0.112085116,0.224170231,0,0,4.318000406,7.621787857
1659,1228,7,444066.9329,3694879.145,-81.60142112,33.39174842,Hardwood forest 41-60   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.069922369,15.23674682,32.0209645,48.32763369,278.4154144,16.2965739,0.702424978,0.358672392,0.313838324,1.501940548,3.13838346,35.03780936,0.470757508,35.50856687,0.336255347,2.01753217,2.353787516,0,0,2.794000102,4.931745084
