subplot_id,network,site,plot,subplot,year,east_ae,north_ae,SAFSRM,EVG_GP,EVG_GP_N,os_loading_Mgha,snag_loading_Mgha,shrub_loading_Mgha,herb_loading_Mgha,10hr_loading_Mgha,100hr_loading_Mgha,1KhrS_loading_Mgha,1KhrR_loading_Mgha,litter_depth_,litter_loading_Mgha,duff_depth_,duff_loading_Mgha
JP-ST-CC005,JP,ST,control,5,10,-1391515.59596000000,467649.24006600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.87500000000,0.12500000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC005,JP,ST,control,5,12,-1391515.59596000000,467649.24006600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.59300000000,0.00000000000,-0.59300000000,2.21600000000,0.06900000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC005,JP,ST,control,5,13,-1391515.59596000000,467649.24006600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.30500000000,0.00000000000,-0.30500000000,1.18800000000,0.34700000000,0.22100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC005,JP,ST,control,5,17,-1391515.59596000000,467649.24006600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,5.22100000000,0.18000000000,0.22100000000,1.12200000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC006,JP,ST,control,6,6,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,7.44900000000,0.46500000000,0.00000000000,0.95800000000,0.63800000000,1.65400000000,3.22300000000,0.00000000000,2.40000000000,6.16100000000,NA,NA
JP-ST-CC006,JP,ST,control,6,7,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-1.48600000000,0.00000000000,-1.48600000000,1.31100000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC006,JP,ST,control,6,8,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,8.00500000000,0.00000000000,8.00500000000,1.38700000000,0.31900000000,2.20600000000,2.43400000000,0.00000000000,2.50000000000,4.32100000000,0.00000000000,NA
JP-ST-CC006,JP,ST,control,6,9,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,2.23900000000,0.00000000000,2.23900000000,1.92400000000,0.31900000000,0.99300000000,2.05600000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC006,JP,ST,control,6,10,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.54500000000,0.58200000000,0.66200000000,0.26600000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC006,JP,ST,control,6,12,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.08800000000,0.00000000000,-0.08800000000,1.91700000000,0.55400000000,0.66200000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC006,JP,ST,control,6,13,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.01100000000,0.00000000000,-0.01100000000,2.50700000000,0.37400000000,0.77200000000,3.43400000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC006,JP,ST,control,6,17,-1391485.02999000000,467642.55277000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.37100000000,0.00000000000,-0.37100000000,3.74100000000,0.61000000000,0.66200000000,1.08500000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,6,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,7.60400000000,0.42500000000,0.00000000000,0.95100000000,0.34700000000,1.10300000000,6.54500000000,0.00000000000,2.30000000000,6.93600000000,0.20000000000,0.70900000000
JP-ST-CC008,JP,ST,control,8,7,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,11.77400000000,0.00000000000,11.77400000000,1.16500000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,8,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,13.69700000000,0.00000000000,13.69700000000,1.94000000000,0.44400000000,0.77200000000,3.43700000000,0.00000000000,2.20000000000,3.93500000000,0.00000000000,NA
JP-ST-CC008,JP,ST,control,8,9,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,2.81300000000,0.00000000000,2.81300000000,1.09600000000,0.27700000000,2.20600000000,12.20600000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,10,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.84400000000,0.52700000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,11,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,0.71300000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,12,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.00800000000,0.00000000000,-0.00800000000,4.64600000000,0.87300000000,0.33100000000,0.26600000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,13,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.07100000000,0.00000000000,-0.07100000000,1.38700000000,0.33300000000,0.88200000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,14,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,0.75900000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,16,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,0.00000000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC008,JP,ST,control,8,17,-1391425.41195000000,467640.03738900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.51900000000,0.00000000000,-0.51900000000,3.24300000000,0.58200000000,0.44100000000,0.79600000000,0.35500000000,NA,NA,NA,NA
JP-ST-CC016,JP,ST,control,16,6,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,21.40400000000,1.17300000000,0.00000000000,0.11500000000,0.56800000000,0.55100000000,1.91100000000,0.00000000000,3.20000000000,25.02100000000,NA,NA
JP-ST-CC016,JP,ST,control,16,7,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.05000000000,0.00000000000,-0.05000000000,0.34500000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC016,JP,ST,control,16,8,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.01700000000,0.00000000000,0.01700000000,0.63600000000,0.63800000000,1.10300000000,8.71900000000,0.00000000000,2.40000000000,17.79300000000,0.00000000000,NA
JP-ST-CC016,JP,ST,control,16,9,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.05000000000,0.00000000000,0.05000000000,0.17600000000,0.33300000000,0.77200000000,8.94600000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC016,JP,ST,control,16,10,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,0.49100000000,0.54100000000,0.55100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC016,JP,ST,control,16,12,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.61000000000,1.09500000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC016,JP,ST,control,16,13,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.56400000000,0.51300000000,2.42600000000,2.57900000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC016,JP,ST,control,16,17,-1391661.57251000000,467708.93530300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00100000000,0.00000000000,0.00000000000,3.74200000000,0.91500000000,1.43400000000,0.89500000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC018,JP,ST,control,18,6,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,21.34500000000,1.27000000000,0.00000000000,0.19900000000,0.62400000000,2.64700000000,4.67700000000,0.00000000000,2.50000000000,19.37000000000,NA,NA
JP-ST-CC018,JP,ST,control,18,7,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.96300000000,0.00000000000,0.96300000000,0.36100000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC018,JP,ST,control,18,8,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.65200000000,0.00000000000,0.65200000000,0.40700000000,0.74800000000,0.77200000000,9.31100000000,0.00000000000,3.40000000000,21.46100000000,0.00000000000,NA
JP-ST-CC018,JP,ST,control,18,9,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,1.00500000000,0.00000000000,1.00500000000,0.29200000000,0.54100000000,2.42600000000,3.94400000000,0.20000000000,NA,NA,NA,NA
JP-ST-CC018,JP,ST,control,18,10,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.06600000000,0.81800000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC018,JP,ST,control,18,12,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.61000000000,1.10900000000,0.44100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC018,JP,ST,control,18,13,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.34900000000,0.90100000000,0.55100000000,0.32900000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC018,JP,ST,control,18,17,-1391603.72383000000,467694.90932400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.01000000000,0.00000000000,0.00000000000,3.71800000000,1.01200000000,3.19800000000,0.53900000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC022,JP,ST,control,22,6,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,3.13600000000,0.16200000000,0.00000000000,0.52900000000,0.66500000000,1.10300000000,0.47400000000,0.00000000000,2.20000000000,2.80000000000,0.20000000000,0.35500000000
JP-ST-CC022,JP,ST,control,22,7,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,10.24300000000,0.00000000000,10.24300000000,1.24200000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC022,JP,ST,control,22,8,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,14.44600000000,0.00000000000,14.44600000000,1.54800000000,0.34700000000,0.11000000000,0.26600000000,0.00000000000,2.90000000000,3.64000000000,0.00000000000,NA
JP-ST-CC022,JP,ST,control,22,9,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,4.45400000000,0.00000000000,4.45400000000,2.97500000000,0.29100000000,1.76400000000,1.21400000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC022,JP,ST,control,22,10,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,7.33000000000,0.37400000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC022,JP,ST,control,22,12,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.45300000000,0.56800000000,0.99300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC022,JP,ST,control,22,13,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,0.90500000000,0.44400000000,0.77200000000,0.80300000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC022,JP,ST,control,22,17,-1391476.74122000000,467677.39094600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.86700000000,0.22200000000,0.44100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC025,JP,ST,control,25,6,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,10.23500000000,0.69900000000,0.00000000000,0.42200000000,0.38800000000,0.77200000000,1.24000000000,0.00000000000,3.20000000000,9.26000000000,0.30000000000,1.31200000000
JP-ST-CC025,JP,ST,control,25,7,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-13.63600000000,0.00000000000,-13.63600000000,1.51000000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC025,JP,ST,control,25,8,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-12.08100000000,0.00000000000,-12.08100000000,1.52600000000,0.44400000000,0.99300000000,0.47400000000,0.00000000000,3.30000000000,7.69700000000,0.00000000000,NA
JP-ST-CC025,JP,ST,control,25,9,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-8.64000000000,0.00000000000,-8.64000000000,3.22000000000,0.43000000000,0.33100000000,0.21100000000,0.35500000000,NA,NA,NA,NA
JP-ST-CC025,JP,ST,control,25,10,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,3.20500000000,0.44400000000,0.55100000000,0.47400000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC025,JP,ST,control,25,12,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.18800000000,0.77600000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC025,JP,ST,control,25,13,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.89300000000,0.38800000000,0.33100000000,1.48700000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC025,JP,ST,control,25,17,-1391384.91920000000,467668.81480400000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.45700000000,0.00000000000,-0.45700000000,2.46100000000,0.63800000000,0.22100000000,0.95100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC026,JP,ST,control,26,6,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,13.90700000000,0.86100000000,0.00000000000,0.56800000000,0.92900000000,1.43400000000,1.18400000000,0.00000000000,3.10000000000,16.72500000000,0.20000000000,1.19900000000
JP-ST-CC026,JP,ST,control,26,7,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-1.15100000000,0.00000000000,-1.15100000000,0.98900000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC026,JP,ST,control,26,8,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.57400000000,0.00000000000,0.57400000000,1.19600000000,0.97000000000,1.21300000000,1.48300000000,0.00000000000,4.30000000000,15.19600000000,0.00000000000,NA
JP-ST-CC026,JP,ST,control,26,9,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.91900000000,0.00000000000,0.91900000000,1.06600000000,0.95600000000,0.66200000000,3.40100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC026,JP,ST,control,26,10,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.36100000000,0.55400000000,0.11000000000,0.42100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC026,JP,ST,control,26,12,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,3.92500000000,1.33100000000,1.32300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC026,JP,ST,control,26,13,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.15400000000,0.69300000000,0.77200000000,0.21100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC026,JP,ST,control,26,17,-1391354.58772000000,467660.75198900000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.16200000000,0.61000000000,0.44100000000,0.72700000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC028,JP,ST,control,28,6,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,11.80000000000,0.79800000000,0.00000000000,0.80500000000,0.66500000000,1.43400000000,3.48000000000,0.00000000000,3.70000000000,13.86600000000,0.30000000000,2.25300000000
JP-ST-CC028,JP,ST,control,28,7,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,15.15700000000,0.00000000000,15.15700000000,1.31100000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC028,JP,ST,control,28,8,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-19.62200000000,0.00000000000,-19.62200000000,1.67100000000,0.52700000000,1.32300000000,0.00000000000,1.08800000000,5.20000000000,12.30300000000,0.00000000000,NA
JP-ST-CC028,JP,ST,control,28,9,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-14.93300000000,0.00000000000,-14.93300000000,2.33100000000,0.70700000000,0.66200000000,1.11800000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC028,JP,ST,control,28,10,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,3.00500000000,0.52700000000,0.66200000000,0.95100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC028,JP,ST,control,28,12,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.01300000000,0.00000000000,-0.01300000000,1.31100000000,1.33100000000,0.55100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC028,JP,ST,control,28,13,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.42600000000,0.24900000000,0.66200000000,3.01900000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC028,JP,ST,control,28,17,-1391292.72516000000,467638.85332500000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.52700000000,0.00000000000,-0.52900000000,2.39900000000,0.43000000000,0.88200000000,2.66700000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,6,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,5.33800000000,0.35500000000,0.00000000000,1.15800000000,0.30500000000,0.77200000000,1.12500000000,0.00000000000,3.10000000000,6.31100000000,0.20000000000,0.56500000000
JP-ST-CC029,JP,ST,control,29,7,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-12.98400000000,0.00000000000,-12.98400000000,2.42200000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,8,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-11.84000000000,0.00000000000,-11.84000000000,1.74000000000,0.38800000000,0.22100000000,0.00000000000,0.20000000000,4.60000000000,7.76100000000,0.00000000000,NA
JP-ST-CC029,JP,ST,control,29,9,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-12.79800000000,0.00000000000,-12.79800000000,1.88600000000,0.33300000000,0.22100000000,0.21100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,10,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,5.06000000000,0.12500000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,11,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,0.32200000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,12,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.20000000000,0.08300000000,0.22100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,13,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,1.55700000000,0.05500000000,0.55100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,14,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,1.70200000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,16,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,0.00000000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC029,JP,ST,control,29,17,-1391261.11230000000,467635.75934000000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.50200000000,0.00000000000,-0.50200000000,2.07000000000,0.09700000000,0.00000000000,0.21100000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC030,JP,ST,control,30,6,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,3.55100000000,0.22100000000,0.00000000000,0.79000000000,0.45700000000,0.88200000000,3.90400000000,0.00000000000,2.80000000000,3.54200000000,0.20000000000,0.24200000000
JP-ST-CC030,JP,ST,control,30,7,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,15.23400000000,0.00000000000,15.23400000000,2.72900000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC030,JP,ST,control,30,8,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,21.15800000000,0.00000000000,21.15800000000,2.66000000000,0.62400000000,0.77200000000,1.85800000000,0.20000000000,5.10000000000,5.86100000000,0.00000000000,NA
JP-ST-CC030,JP,ST,control,30,9,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,17.19200000000,0.00000000000,17.19200000000,2.65200000000,0.80400000000,0.66200000000,5.21300000000,0.15800000000,NA,NA,NA,NA
JP-ST-CC030,JP,ST,control,30,10,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,3.41900000000,0.01400000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC030,JP,ST,control,30,12,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.02800000000,0.00000000000,-0.02800000000,1.49500000000,0.12500000000,0.22100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC030,JP,ST,control,30,13,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-0.00700000000,0.00000000000,-0.00700000000,0.53700000000,0.13900000000,0.33100000000,0.47700000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC030,JP,ST,control,30,17,-1391230.06923000000,467633.22684700000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-1.03600000000,0.00000000000,-1.03600000000,1.78600000000,0.13900000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ST-CC031,JP,ST,control,31,6,-1391198.52355000000,467630.65403600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,16.02000000000,1.06900000000,0.00000000000,0.88100000000,0.20800000000,0.22100000000,4.08200000000,0.00000000000,2.70000000000,13.29300000000,0.30000000000,2.19600000000
JP-ST-CC031,JP,ST,control,31,7,-1391198.52355000000,467630.65403600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-2.55900000000,0.00000000000,-2.55900000000,1.44900000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ST-CC031,JP,ST,control,31,8,-1391198.52355000000,467630.65403600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-3.92600000000,0.00000000000,-3.92600000000,1.18100000000,0.52700000000,0.99300000000,3.30900000000,0.00000000000,4.00000000000,14.31300000000,0.30000000000,2.78000000000
JP-ST-CC031,JP,ST,control,31,9,-1391198.52355000000,467630.65403600000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,-3.37400000000,0.00000000000,-3.37400000000,2.79100000000,0.08300000000,1.87500000000,2.99300000000,0.00000000000,NA,NA,NA,NA
