"area","fm_duff","fm_1000hr","can_con_pct","shrub_black_pct","pile_black_pct","fuelbeds","units","ecoregion"
100,80,50,90,80,90,9546,"tons","western"
100,80,50,90,80,90,9547,"tons","western"
100,80,50,90,80,90,9548,"tons","western"
100,80,50,90,80,90,9549,"tons","western"
100,80,50,90,80,90,9550,"tons","western"
100,80,50,90,80,90,9551,"tons","western"
100,80,50,90,80,90,9552,"tons","western"
100,80,50,90,80,90,9553,"tons","western"
100,80,50,90,80,90,9554,"tons","western"
100,80,50,90,80,90,9555,"tons","western"
100,80,50,90,80,90,9556,"tons","western"
100,80,50,90,80,90,9557,"tons","western"
100,80,50,90,80,90,9558,"tons","western"
100,80,50,90,80,90,9559,"tons","western"
100,80,50,90,80,90,9560,"tons","western"
100,80,50,90,80,90,9561,"tons","western"
100,80,50,90,80,90,9562,"tons","western"
100,80,50,90,80,90,9563,"tons","western"
100,80,50,90,80,90,9564,"tons","western"
100,80,50,90,80,90,9565,"tons","western"
100,80,50,90,80,90,9566,"tons","western"
100,80,50,90,80,90,9567,"tons","western"
100,80,50,90,80,90,9568,"tons","western"
100,80,50,90,80,90,9569,"tons","western"
100,80,50,90,80,90,9570,"tons","western"
100,80,50,90,80,90,9571,"tons","western"
100,80,50,90,80,90,9572,"tons","western"
100,80,50,90,80,90,9573,"tons","western"
100,80,50,90,80,90,9574,"tons","western"
100,80,50,90,80,90,9575,"tons","western"
100,80,50,90,80,90,9576,"tons","western"
100,80,50,90,80,90,9577,"tons","western"
100,80,50,90,80,90,9578,"tons","western"
100,80,50,90,80,90,9579,"tons","western"
100,80,50,90,80,90,9580,"tons","western"
100,80,50,90,80,90,9581,"tons","western"
100,80,50,90,80,90,9582,"tons","western"
100,80,50,90,80,90,9583,"tons","western"
100,80,50,90,80,90,9584,"tons","western"
100,80,50,90,80,90,9585,"tons","western"
100,80,50,90,80,90,9586,"tons","western"
100,80,50,90,80,90,9587,"tons","western"
100,80,50,90,80,90,9588,"tons","western"
100,80,50,90,80,90,9589,"tons","western"
100,80,50,90,80,90,9590,"tons","western"
100,80,50,90,80,90,9591,"tons","western"
100,80,50,90,80,90,9592,"tons","western"
100,80,50,90,80,90,9593,"tons","western"
100,80,50,90,80,90,9594,"tons","western"
100,80,50,90,80,90,9595,"tons","western"
100,80,50,90,80,90,9596,"tons","western"
100,80,50,90,80,90,9597,"tons","western"
100,80,50,90,80,90,9598,"tons","western"
100,80,50,90,80,90,9599,"tons","western"
100,80,50,90,80,90,9600,"tons","western"
100,80,50,90,80,90,9601,"tons","western"
100,80,50,90,80,90,9602,"tons","western"
100,80,50,90,80,90,9603,"tons","western"
100,80,50,90,80,90,9604,"tons","western"
100,80,50,90,80,90,9605,"tons","western"
100,80,50,90,80,90,9606,"tons","western"
100,80,50,90,80,90,9607,"tons","western"
100,80,50,90,80,90,9608,"tons","western"
100,80,50,90,80,90,9609,"tons","western"
100,80,50,90,80,90,9610,"tons","western"
100,80,50,90,80,90,9611,"tons","western"
100,80,50,90,80,90,9612,"tons","western"
100,80,50,90,80,90,9613,"tons","western"
100,80,50,90,80,90,9614,"tons","western"
100,80,50,90,80,90,9615,"tons","western"
100,80,50,90,80,90,9616,"tons","western"
100,80,50,90,80,90,9617,"tons","western"
100,80,50,90,80,90,9618,"tons","western"
100,80,50,90,80,90,9619,"tons","western"
100,80,50,90,80,90,9620,"tons","western"
100,80,50,90,80,90,9621,"tons","western"
100,80,50,90,80,90,9622,"tons","western"
100,80,50,90,80,90,9623,"tons","western"
