fuelbeds,filename,c_total,c_canopy,c_shrub,c_herb,c_wood,c_llm,c_ground,c_total_f,c_canopy_f,c_shrub_f,c_herb_f,c_wood_f,c_llm_f,c_ground_f,c_total_s,c_canopy_s,c_shrub_s,c_herb_s,c_wood_s,c_llm_s,c_ground_s,c_total_r,c_canopy_r,c_wood_r,c_llm_r,c_ground_r,ch4,co,co2,nmhc,pm,pm10,pm25,e_ch4_f,e_co_f,e_co2_f,e_nmhc_f,e_pm_f,e_pm10_f,e_pm25_f,e_ch4_s,e_co_s,e_co2_s,e_nmhc_s,e_pm_s,e_pm10_s,e_pm25_s,e_ch4_r,e_co_r,e_co2_r,e_nmhc_r,e_pm_r,e_pm10_r,e_pm25_r,c_overstory_crown,c_midstory_crown,c_understory_crown,c_snagc1f_crown,c_snagc1f_wood,c_snagc1_wood,c_snagc2_wood,c_snagc3_wood,c_ladder,c_shrub_1live,c_shrub_2live,c_herb_1live,c_herb_2live,c_piles,c_wood_1hr,c_wood_10hr,c_wood_100hr,c_wood_s1000hr,c_wood_r1000hr,c_wood_s10khr,c_wood_r10khr,c_wood_s+10khr,c_wood_r+10khr,c_stump_sound,c_stump_rotten,c_stump_lightered,c_litter,c_lichen,c_moss,c_upperduff,c_lowerduff,c_basal,c_squirrel,ch4_canopy,ch4_shrub,ch4_herb,ch4_wood,ch4_llm,ch4_ground,co_canopy,co_shrub,co_herb,co_wood,co_llm,co_ground,co2_canopy,co2_shrub,co2_herb,co2_wood,co2_llm,co2_ground,nmhc_canopy,nmhc_shrub,nmhc_herb,nmhc_wood,nmhc_llm,nmhc_ground,pm_canopy,pm_shrub,pm_herb,pm_wood,pm_llm,pm_ground,pm10_canopy,pm10_shrub,pm10_herb,pm10_wood,pm10_llm,pm10_ground,pm25_canopy,pm25_shrub,pm25_herb,pm25_wood,pm25_llm,pm25_ground,heat_total,heat_flaming,heat_smoldering,heat_residual
52845,sobolSamplefb,304.58,7.86,0.5,0.19,287.23,1.21,7.58,124.3,6.71,0.45,0.18,115.12,1.09,0.76,120.58,0.82,0.05,0.02,114.27,0.12,5.31,59.7,0.33,57.85,0.0,1.52,3004.94,62441.55,958343.35,2178.14,11098.28,8045.6,7408.46,372.9,11062.59,422740.28,447.48,2336.82,1429.44,1242.99,1760.48,34365.44,358244.68,1157.57,5860.21,4425.3,4123.85,871.57,17013.51,177358.38,573.09,2901.25,2190.86,2041.62,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.22,0.35,283.72,1.28,0.13,0.0,0.02,0.12,0.0,1.18,0.0,0.03,7.58,0.0,0.0,0.0,36.88,2.06,0.81,2858.25,5.02,101.92,924.04,53.9,21.15,59298.55,131.32,2012.58,26224.41,1666.74,653.98,902872.48,4070.01,22855.73,35.16,2.08,0.82,2066.74,5.08,68.25,181.88,10.81,4.24,10529.05,26.35,345.95,119.25,6.96,2.73,7640.51,16.95,259.19,106.32,6.16,2.42,7037.55,15.02,240.99,4873213636.42,1988781110.18,1929288085.24,955144441.0
52846,sobolSamplefb,16.34,7.86,0.5,0.19,5.09,1.21,1.49,11.21,6.71,0.45,0.18,2.64,1.09,0.15,3.58,0.82,0.05,0.02,1.53,0.12,1.04,1.55,0.33,0.93,0.0,0.3,108.53,2459.89,53369.98,89.61,460.09,317.21,287.56,33.63,997.76,38127.96,40.36,210.76,128.92,112.11,52.23,1019.48,10627.66,34.34,173.85,131.28,122.34,22.68,442.64,4614.36,14.91,75.48,57.0,53.12,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.27,0.4,2.73,0.0,0.16,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.49,0.0,0.0,0.0,36.88,2.06,0.81,43.72,5.02,20.04,924.04,53.9,21.15,933.69,131.32,395.78,26224.41,1666.74,653.98,16260.18,4070.01,4494.66,35.16,2.08,0.82,33.04,5.08,13.42,181.88,10.81,4.24,168.78,26.35,68.03,119.25,6.96,2.73,120.34,16.95,50.97,106.32,6.16,2.42,110.25,15.02,47.39,261457203.12,179372953.7,57234113.88,24850135.54
52847,sobolSamplefb,20.63,7.86,0.5,0.19,9.17,1.21,1.7,12.64,6.71,0.45,0.18,4.05,1.09,0.17,5.29,0.82,0.05,0.02,3.09,0.12,1.19,2.7,0.33,2.03,0.0,0.34,154.6,3402.66,66739.55,122.23,626.05,438.66,399.72,37.93,1125.21,42998.11,45.51,237.68,145.39,126.43,77.21,1507.25,15712.4,50.77,257.03,194.09,180.87,39.46,770.2,8029.04,25.94,131.34,99.18,92.42,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.24,0.39,6.13,0.74,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.7,0.0,0.0,0.0,36.88,2.06,0.81,86.91,5.02,22.91,924.04,53.9,21.15,1819.76,131.32,452.48,26224.41,1666.74,653.98,28985.83,4070.01,5138.58,35.16,2.08,0.82,63.74,5.08,15.34,181.88,10.81,4.24,324.99,26.35,77.78,119.25,6.96,2.73,234.49,16.95,58.27,106.32,6.16,2.42,215.62,15.02,54.18,330141524.91,202284529.06,84617451.91,43239543.94
52848,sobolSamplefb,20.29,7.86,0.5,0.19,5.99,1.21,4.54,11.27,6.71,0.45,0.18,2.39,1.09,0.45,5.87,0.82,0.05,0.02,1.68,0.12,3.18,3.15,0.33,1.91,0.0,0.91,165.46,3572.8,65112.83,127.13,650.08,460.52,421.07,33.8,1002.84,38322.12,40.56,211.84,129.58,112.68,85.64,1671.66,17426.3,56.31,285.06,215.26,200.6,46.02,898.3,9364.42,30.26,153.18,115.68,107.8,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.31,0.32,1.56,2.08,0.18,0.0,0.02,0.12,0.0,1.18,0.0,0.03,4.54,0.0,0.0,0.0,36.88,2.06,0.81,59.66,5.02,61.03,924.04,53.9,21.15,1237.31,131.32,1205.08,26224.41,1666.74,653.98,18812.28,4070.01,13685.41,35.16,2.08,0.82,43.12,5.08,40.87,181.88,10.81,4.24,219.66,26.35,207.14,119.25,6.96,2.73,159.42,16.95,155.2,106.32,6.16,2.42,146.85,15.02,144.3,324564851.53,180286345.72,93847454.16,50431051.65
52849,sobolSamplefb,20.78,7.86,0.5,0.19,8.49,1.21,2.54,12.25,6.71,0.45,0.18,3.57,1.09,0.25,5.53,0.82,0.05,0.02,2.75,0.12,1.78,3.0,0.33,2.17,0.0,0.51,161.36,3522.57,67015.23,126.03,645.07,454.09,414.38,36.75,1090.14,41658.22,44.1,230.28,140.86,122.49,80.76,1576.52,16434.49,53.1,268.84,203.01,189.18,43.85,855.91,8922.52,28.83,145.96,110.22,102.71,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.25,0.34,4.77,1.45,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.54,0.0,0.0,0.0,36.88,2.06,0.81,82.46,5.02,34.12,924.04,53.9,21.15,1718.32,131.32,673.83,26224.41,1666.74,653.98,26747.75,4070.01,7652.34,35.16,2.08,0.82,60.03,5.08,22.85,181.88,10.81,4.24,305.96,26.35,115.83,119.25,6.96,2.73,221.41,16.95,86.78,106.32,6.16,2.42,203.77,15.02,80.69,332538463.23,195981052.81,88506159.73,48051250.69
52850,sobolSamplefb,12.44,7.86,0.5,0.19,2.68,1.21,0.0,10.09,6.71,0.45,0.18,1.66,1.09,0.0,1.56,0.82,0.05,0.02,0.55,0.12,0.0,0.8,0.33,0.47,0.0,0.0,64.63,1568.62,41297.2,58.91,304.03,202.39,181.38,30.26,897.66,34302.81,36.31,189.62,115.99,100.86,22.72,443.56,4623.97,14.94,75.64,57.12,53.23,11.65,227.39,2370.42,7.66,38.78,29.28,27.29,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.0,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,19.85,5.02,0.0,924.04,53.9,21.15,438.2,131.32,0.0,26224.41,1666.74,653.98,8682.06,4070.01,0.0,35.16,2.08,0.82,15.76,5.08,0.0,181.88,10.81,4.24,80.75,26.35,0.0,119.25,6.96,2.73,56.49,16.95,0.0,106.32,6.16,2.42,51.45,15.02,0.0,199045075.55,161377545.11,24901879.48,12765650.96
52851,sobolSamplefb,29.55,7.86,0.5,0.19,11.48,1.21,8.32,13.13,6.71,0.45,0.18,3.88,1.09,0.83,10.48,0.82,0.05,0.02,3.65,0.12,5.82,5.94,0.33,3.95,0.0,1.66,279.11,5848.1,93446.97,204.9,1044.84,753.59,692.84,39.4,1168.92,44668.65,47.28,246.92,151.04,131.34,152.98,2986.21,31129.9,100.59,509.23,384.54,358.34,86.73,1692.97,17648.42,57.03,288.7,218.01,203.16,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.25,0.3,4.81,4.44,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,8.32,0.0,0.0,0.0,36.88,2.06,0.81,122.54,5.02,111.79,924.04,53.9,21.15,2510.08,131.32,2207.6,26224.41,1666.74,653.98,35761.35,4070.01,25070.48,35.16,2.08,0.82,86.89,5.08,74.86,181.88,10.81,4.24,442.09,26.35,379.47,119.25,6.96,2.73,323.38,16.95,284.31,106.32,6.16,2.42,298.57,15.02,264.35,472833991.94,210143616.81,167646718.65,95043656.49
52852,sobolSamplefb,17.68,7.86,0.5,0.19,7.92,1.21,0.0,10.94,6.71,0.45,0.18,2.52,1.09,0.0,3.25,0.82,0.05,0.02,2.24,0.12,0.0,3.49,0.33,3.16,0.0,0.0,131.21,2894.42,57238.08,104.09,533.22,373.15,339.89,32.83,973.95,37217.98,39.4,205.73,125.85,109.43,47.39,925.0,9642.68,31.16,157.74,119.11,111.0,51.0,995.48,10377.42,33.53,169.76,128.19,119.46,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.32,0.3,1.33,4.25,0.19,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,86.44,5.02,0.0,924.04,53.9,21.15,1764.01,131.32,0.0,26224.41,1666.74,653.98,24622.94,4070.01,0.0,35.16,2.08,0.82,60.94,5.08,0.0,181.88,10.81,4.24,309.94,26.35,0.0,119.25,6.96,2.73,227.25,16.95,0.0,106.32,6.16,2.42,209.97,15.02,0.0,282908018.99,175091919.5,51929623.42,55886476.08
52853,sobolSamplefb,32.01,7.86,0.5,0.19,22.26,1.21,0.0,17.8,6.71,0.45,0.18,9.37,1.09,0.0,9.36,0.82,0.05,0.02,8.35,0.12,0.0,4.86,0.33,4.53,0.0,0.0,260.97,5635.96,102766.37,200.56,1025.56,726.45,664.21,53.39,1583.87,60525.14,64.07,334.57,204.66,177.96,136.67,2667.82,27810.85,89.86,454.93,343.54,320.14,70.91,1384.27,14430.39,46.63,236.05,178.25,166.11,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.23,0.4,19.54,0.43,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,216.19,5.02,0.0,924.04,53.9,21.15,4505.54,131.32,0.0,26224.41,1666.74,653.98,70151.23,4070.01,0.0,35.16,2.08,0.82,157.41,5.08,0.0,181.88,10.81,4.24,802.27,26.35,0.0,119.25,6.96,2.73,580.56,16.95,0.0,106.32,6.16,2.42,534.29,15.02,0.0,512226032.94,284740438.17,149772306.93,77713287.84
52854,sobolSamplefb,19.62,7.86,0.5,0.19,6.31,1.21,3.55,11.7,6.71,0.45,0.18,2.92,1.09,0.36,5.44,0.82,0.05,0.02,1.95,0.12,2.49,2.48,0.33,1.45,0.0,0.71,150.78,3299.43,63325.86,118.18,605.02,425.33,387.98,35.09,1041.09,39783.71,42.11,219.92,134.52,116.98,79.41,1550.17,16159.81,52.22,264.34,199.62,186.02,36.28,708.17,7382.34,23.85,120.76,91.19,84.98,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.26,0.39,3.28,0.69,0.16,0.0,0.02,0.12,0.0,1.18,0.0,0.03,3.55,0.0,0.0,0.0,36.88,2.06,0.81,58.29,5.02,47.72,924.04,53.9,21.15,1226.71,131.32,942.3,26224.41,1666.74,653.98,20009.55,4070.01,10701.16,35.16,2.08,0.82,43.08,5.08,31.95,181.88,10.81,4.24,219.77,26.35,161.97,119.25,6.96,2.73,158.08,16.95,121.36,106.32,6.16,2.42,145.22,15.02,112.83,313946120.91,187162430.71,87026911.03,39756779.17
52855,sobolSamplefb,15.78,7.86,0.5,0.19,4.21,1.21,1.81,10.89,6.71,0.45,0.18,2.29,1.09,0.18,3.44,0.82,0.05,0.02,1.17,0.12,1.27,1.44,0.33,0.75,0.0,0.36,104.02,2362.04,51563.55,86.12,442.26,304.59,276.04,32.68,969.46,37046.61,39.21,204.79,125.27,108.93,50.3,981.81,10234.97,33.07,167.43,126.43,117.82,21.04,410.76,4281.96,13.84,70.04,52.89,49.29,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.29,0.4,1.81,0.0,0.18,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.81,0.0,0.0,0.0,36.88,2.06,0.81,34.93,5.02,24.31,924.04,53.9,21.15,751.6,131.32,480.02,26224.41,1666.74,653.98,13497.1,4070.01,5451.31,35.16,2.08,0.82,26.7,5.08,16.28,181.88,10.81,4.24,136.46,26.35,82.51,119.25,6.96,2.73,96.87,16.95,61.82,106.32,6.16,2.42,88.64,15.02,57.48,252465141.13,174285740.63,55119353.75,23060046.75
52856,sobolSamplefb,19.0,7.86,0.5,0.19,6.27,1.21,2.97,11.47,6.71,0.45,0.18,2.75,1.09,0.3,4.96,0.82,0.05,0.02,1.88,0.12,2.08,2.56,0.33,1.64,0.0,0.59,144.31,3166.26,61376.92,113.56,581.49,408.18,372.15,34.41,1020.91,39012.64,41.3,215.65,131.92,114.71,72.49,1414.97,14750.39,47.66,241.29,182.21,169.8,37.42,730.38,7613.89,24.6,124.55,94.05,87.65,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.27,0.35,2.73,1.23,0.16,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.97,0.0,0.0,0.0,36.88,2.06,0.81,59.65,5.02,39.89,924.04,53.9,21.15,1248.15,131.32,787.69,26224.41,1666.74,653.98,19816.43,4070.01,8945.35,35.16,2.08,0.82,43.7,5.08,26.71,181.88,10.81,4.24,222.81,26.35,135.4,119.25,6.96,2.73,160.83,16.95,101.44,106.32,6.16,2.42,147.91,15.02,94.32,303975321.24,183534910.09,79436642.79,41003768.36
52857,sobolSamplefb,18.44,7.86,0.5,0.19,8.69,1.21,0.0,11.62,6.71,0.45,0.18,3.2,1.09,0.0,3.68,0.82,0.05,0.02,2.68,0.12,0.0,3.14,0.33,2.81,0.0,0.0,134.52,2979.53,59795.98,107.36,550.18,384.14,349.64,34.86,1034.07,39515.45,41.83,218.43,133.62,116.19,53.76,1049.37,10939.21,35.35,178.95,135.13,125.92,45.9,896.09,9341.32,30.18,152.81,115.39,107.53,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.26,0.31,3.44,2.99,0.16,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,89.74,5.02,0.0,924.04,53.9,21.15,1849.11,131.32,0.0,26224.41,1666.74,653.98,27180.83,4070.01,0.0,35.16,2.08,0.82,64.21,5.08,0.0,181.88,10.81,4.24,326.9,26.35,0.0,119.25,6.96,2.73,238.24,16.95,0.0,106.32,6.16,2.42,219.72,15.02,0.0,295118969.6,185900372.64,58911939.3,50306657.66
